,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,lat/lon,State
533,18378581,Maggi Point,1,New Delhi,"Street 1, Mahavir Enclave Part 1, Mahavir Enclave, Palam, New Delhi",Palam,"Palam, New Delhi",77.101591,28.600623100000004,"Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"28.600623100000004,77.101591",Delhi
534,18418273,Chakhnaa Wala,1,New Delhi,"Shop 145, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.23854159999999,28.5783289,"Mughlai, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,15,"28.5783289,77.23854159999999",Delhi
535,9181,Bhardwaj Bakery,1,New Delhi,"Near Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06424572,28.67784092,"Bakery, Pizza",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"28.67784092,77.06424572",Delhi
536,2725,The Spice Route - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445000000003,"Malaysian, Thai, Kerala, Vietnamese, Sri Lankan",6000,Indian Rupees(Rs.),Yes,No,No,No,4,4.0,Green,Very Good,259,"28.625445000000003,77.218187",Delhi
537,18261956,Goldy Chat Bhandar,1,New Delhi,"X/3478, Street 4, Raghubarpura Main Road, Near Shani Mandir, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.28,28.66,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"28.66,77.28",Delhi
538,18413811,Chao Cart,1,New Delhi,"Omaxe Building, Near Apollo Metro Station, Jasola District Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2877168,28.539379999999998,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,4,"28.539379999999998,77.2877168",Delhi
539,1925,Om Saravana Bhavan,1,New Delhi,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18774140000001,28.6464708,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,47,"28.6464708,77.18774140000001",Delhi
540,18431980,Jalebi Wala,1,New Delhi,"25/2, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.0970875,28.635327500000002,Desserts,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"28.635327500000002,77.0970875",Delhi
541,7187,Vijay South Indian Food,1,New Delhi,"Main Raghuveer Nagar Road, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.11135490000001,28.652857399999995,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"28.652857399999995,77.11135490000001",Delhi
542,311836,The Midnight Heroes,1,New Delhi,"Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.13307187,28.67056226,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.6,Yellow,Good,203,"28.67056226,77.13307187",Delhi
543,309841,Incrivel Goa,1,New Delhi,"21, Dilli Haat, Opposite INA Market, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.20622929999999,28.5731135,Goan,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,29,"28.5731135,77.20622929999999",Delhi
544,310665,Thok (The House of Kakori),1,New Delhi,"Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2096819,28.534082,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average,485,"28.534082,77.2096819",Delhi
545,302381,Pind Balluchi,1,New Delhi,"17, 1st Floor, Community Center, PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,"PVR Anupam Complex, New Delhi",77.2070122,28.5233392,"North Indian, Mughlai",1300,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,249,"28.5233392,77.2070122",Delhi
546,18034053,The Fatty Bao,1,New Delhi,"2nd Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571680999999998,"Asian, Sushi",1800,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,695,"28.571680999999998,77.1734996",Delhi
547,18014115,Nidhi's Cake Lounge,1,New Delhi,"2nd Floor, BH-412, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1590765,28.7163553,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"28.7163553,77.1590765",Delhi
548,185,McDonald's,1,New Delhi,"R 1, Janak Place, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.08192070000001,28.6299374,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,179,"28.6299374,77.08192070000001",Delhi
549,311511,Giani's,1,New Delhi,"Shop 41, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.2305911,28.5734984,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,26,"28.5734984,77.2305911",Delhi
550,18252412,Backbenchers,1,New Delhi,"294, 2nd Floor, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.16923129999999,28.5887026,"Cafe, Continental, Italian, North Indian",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,178,"28.5887026,77.16923129999999",Delhi
551,18440164,Cha Cha Cha,1,Noida,"2nd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.35368620000001,28.5741982,"Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,"28.5741982,77.35368620000001",Uttar Pradesh
552,306551,Green Chick Chop,1,Noida,"C-98/18, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3618197,28.5692859,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,25,"28.5692859,77.3618197",Uttar Pradesh
553,308441,Night Food Xprs,1,Noida,"Main Dadri Road, Aggapur, sector 41, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.36218659999999,28.570269699999997,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,115,"28.570269699999997,77.36218659999999",Uttar Pradesh
554,18322688,Ghar Ka Khana,1,Noida,"House 1, Near VDS Market, Hoshiyarpur, Sector 51, Noida",Sector 51,"Sector 51, Noida",77.37223420000001,28.586009999999998,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"28.586009999999998,77.37223420000001",Uttar Pradesh
555,18431152,Cafe' Wow,1,Noida,"Food Court, 3rd Floor, The Great India Palace Mall, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3255998,28.5675141,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"28.5675141,77.3255998",Uttar Pradesh
556,311375,Super Cake Shop,1,Noida,"Jaipuria Plaza, Sector 26, Noida",Sector 26,"Sector 26, Noida",77.33528270000001,28.5767841,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,4,"28.5767841,77.33528270000001",Uttar Pradesh
557,18352184,Keventers,1,Noida,"Glued Reloaded, Dynamic House, Opposite Petrol Bunk, Dadri Main Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3609306,28.5614537,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,"28.5614537,77.3609306",Uttar Pradesh
558,18440415,The Flip On Wheel,1,Noida,"Near Amity University, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.3323016,28.549413300000005,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"28.549413300000005,77.3323016",Uttar Pradesh
559,18255153,Reena Restaurant,1,Noida,"B-1/23, Sector 51, Noida",Sector 51,"Sector 51, Noida",77.36245579999999,28.5782751,"North Indian, Chinese, South Indian",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,9,"28.5782751,77.36245579999999",Uttar Pradesh
560,18382377,Chai Thela,1,Noida,"Lower Ground Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.35375309999999,28.574406699999997,"Tea, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"28.574406699999997,77.35375309999999",Uttar Pradesh
561,18435797,Mairu's,1,Noida,"Shop 7A, Sethi Arcade, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3851512,28.5646289,"North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"28.5646289,77.3851512",Uttar Pradesh
562,300180,LIT Ultrabar,1,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32541844,28.57096149,"Continental, American, North Indian, Chinese",1550,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,425,"28.57096149,77.32541844",Uttar Pradesh
563,17977758,More Than Cafe,1,Noida,"Shop 12, C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3618306,28.569207000000002,"Cafe, Continental, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,39,"28.569207000000002,77.3618306",Uttar Pradesh
564,309098,Popular Cakery,1,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32499767,28.56978752,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,250,"28.56978752,77.32499767",Uttar Pradesh
565,510,Barista,1,Noida,"A 48, EXL Tower 3, Sector 58, Noida",Sector 58,"Sector 58, Noida",77.35874100000001,28.6048659,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,5,"28.6048659,77.35874100000001",Uttar Pradesh
566,18382349,Rajwana Foods,1,Noida,"Opposite Samsung Building, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3634824,28.6131696,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"28.6131696,77.3634824",Uttar Pradesh
567,3149,The Punjabiis Restro Bar,1,Noida,"325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3253979,28.567158799999998,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.0,Green,Very Good,395,"28.567158799999998,77.3253979",Uttar Pradesh
568,18446503,Radhey Foodz,1,Noida,"Shop 11, Main Sharma Market, Near New Shiv Mandir, G.B.Nagar, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.346491,28.576753999999998,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,"28.576753999999998,77.346491",Uttar Pradesh
569,18157374,The Kitchen,1,Noida,"G-25, Savitri Market, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.3394417,28.579198600000005,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,20,"28.579198600000005,77.3394417",Uttar Pradesh
570,308750,Adarsh Kulfi,1,Noida,"Food Court, Ground Floor, Supertech Shoprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.3648332,28.5971027,Ice Cream,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,"28.5971027,77.3648332",Uttar Pradesh
571,120519,Hops n Grains,1,Panchkula,"SCO 358, Sector 9, Panchkula",Sector 9,"Sector 9, Panchkula",76.84925799999999,30.6978586,"North Indian, Middle Eastern, Pizza",2000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good,843,"30.6978586,76.84925799999999",Panchkula
572,4000001,Pind Balluchi,1,Patna,"16th-18th Floor, Biscomaun Tower, Gandhi Maidan, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.14115833,25.61704444,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,162,"25.61704444,85.14115833",Bihar
573,4000269,McDonald's,1,Patna,"BR Patna Elphinstone, Elphinstone Picture Palace , East Gandhi Maidan, Golambar, Patna",Golambar,"Golambar, Patna",85.14863199999999,25.617912,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,60,"25.617912,85.14863199999999",Bihar
574,4000081,Spice Court - Hotel Maurya,1,Patna,"Hotel Maurya, South Gandhi Maidan, Lodipur, Patna","Hotel Maurya, Lodipur","Hotel Maurya, Lodipur, Patna",85.142028,25.615025,"North Indian, Continental, Chinese, South Indian",1600,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,43,"25.615025,85.142028",Bihar
575,4000027,Biryani Mahal,1,Patna,"Near Buddha Marg, Kotwali Chauraha, Golambar, Patna",Golambar,"Golambar, Patna",85.13382778,25.61042222,"Biryani, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,99,"25.61042222,85.13382778",Bihar
576,18279982,Indian Summer Cafe,1,Patna,"Satya Narain Building, Exhibition Road, Golambar, Patna",Golambar,"Golambar, Patna",85.14262542,25.6097878,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,16,"25.6097878,85.14262542",Bihar
577,4000033,The Yellow Chilli,1,Patna,"1st Floor, Hira Place, Dak Bunglow Road, Chajju Bagh, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",85.13588611,25.61034722,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,150,"25.61034722,85.13588611",Bihar
578,4000007,Roti Restaurant,1,Patna,"Opposite A.N College, Boring Road, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.11401389,25.62067778,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,64,"25.62067778,85.11401389",Bihar
579,4000016,Bansi Vihar,1,Patna,"New Market Beside Buddha Park, Fraser Road Area, Patna",Fraser Road Area,"Fraser Road Area, Patna",85.137825,25.60803333,"South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,111,"25.60803333,85.137825",Bihar
580,4000018,Kapil Dev's Eleven,1,Patna,"Lower Ground Floor, Dumraow Kothi, Frazer Road, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.13806111,25.61098056,"North Indian, Chinese, Finger Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,107,"25.61098056,85.13806111",Bihar
581,4000015,Nirvana,1,Patna,"Bhagwathi Saran Enclave, Boring Road, Near JP Hospital, Boring Road Sri Krishnapuri, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.11631667,25.61403056,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,61,"25.61403056,85.11631667",Bihar
582,4000294,Red Chilli,1,Patna,"Opposite Allahabad Bank, Ramnagri Mor, Ashiana Digha Road, Khajpura, Patna",Khajpura,"Khajpura, Patna",85.08215654,25.61355147,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,69,"25.61355147,85.08215654",Bihar
583,4000222,Sri Basant Vihar,1,Patna,"Maurya Lok Complex, Fraser Road Area, Patna","Maurya Lok, Fraser Road Area","Maurya Lok, Fraser Road Area, Patna",85.13407222,25.61011389,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,75,"25.61011389,85.13407222",Bihar
584,4000030,Raj Rasoi,1,Patna,"Twin Tower Hathwa, South Gandhi Maidan, Lodipur, Patna",Lodipur,"Lodipur, Patna",85.14343889,25.61583889,"North Indian, South Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,74,"25.61583889,85.14343889",Bihar
585,18343124,Swaaddesh,1,Patna,"2nd floor, chandra complex, above manyavar, boring road, Sri Krishnapuri, Patna",Sri Krishnapuri,"Sri Krishnapuri, Patna",85.1154613,25.61552768,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,45,"25.61552768,85.1154613",Bihar
586,4000069,Angeethi,1,Patna,"101, Gharonda Complex, Jagdeo Path Crossing, Bailey Road, Khajpura, Patna",Khajpura,"Khajpura, Patna",85.074775,25.60662778,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,45,"25.60662778,85.074775",Bihar
587,4000031,17 Degrees,1,Patna,"6th Floor, P&M Mall, Patliputra Colony, Patna",Patliputra Colony,"Patliputra Colony, Patna",85.106207,25.634209,"North Indian, Chinese, Continental, Italian",1200,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,151,"25.634209,85.106207",Bihar
588,4000004,KFC,1,Patna,"Ground floor, Regent Theatre, Opposite East Gandhi Maidan, Golambar, Patna",Golambar,"Golambar, Patna",85.14649167,25.6172,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,49,"25.6172,85.14649167",Bihar
589,3700050,Baker Street,1,Puducherry,"123, Bussy Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.829584,11.929275,"Bakery, French",400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,791,"11.929275,79.829584",Puducherry
590,3700069,Le Cafe,1,Puducherry,"Beach Road, Near Gandhi Statue, White Town, Puducherry",White Town,"White Town, Puducherry",79.83570833,11.93154444,Cafe,450,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,875,"11.93154444,79.83570833",Puducherry
591,3700056,Cafe Ole,1,Puducherry,"319, Mission Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83015556,11.92994722,"Cafe, Continental",700,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,199,"11.92994722,79.83015556",Puducherry
592,3700010,Auroville Bakery,1,Puducherry,"Kuilapalayam, Auroville, Puducherry",Auroville,"Auroville, Puducherry",79.834825,11.989991,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,173,"11.989991,79.834825",Tamil Nadu
593,3700037,Le Dupleix,1,Puducherry,"5, Rue De La Caserne, White Town, Puducherry",White Town,"White Town, Puducherry",79.83376389,11.93104444,"North Indian, French, Continental",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,456,"11.93104444,79.83376389",Puducherry
594,18378803,#Dilliwaala6,1,Puducherry,"6, Rue De La Marine, White Town, Puducherry",White Town,"White Town, Puducherry",79.83481014,11.9365319,North Indian,800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,124,"11.9365319,79.83481014",Puducherry
595,3700017,The Pasta Bar Veneto,1,Puducherry,"248, Mission Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83013889,11.92996111,Italian,900,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,275,"11.92996111,79.83013889",Puducherry
596,3700041,Zuka Choco-la,1,Puducherry,"319, Mission Street, MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83019399999999,11.929841999999999,Desserts,300,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,656,"11.929841999999999,79.83019399999999",Puducherry
597,3700051,Cafe des Arts,1,Puducherry,"10, Suffren Street, White Town, Pondicherry",White Town,"White Town, Puducherry",79.83331944,11.93021111,Cafe,800,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,298,"11.93021111,79.83331944",Puducherry
598,3700387,Bay of Buddha -  The Promenade,1,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","The Promenade, White Town","The Promenade, White Town, Puducherry",79.8358,11.9331,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,189,"11.9331,79.8358",Puducherry
599,3700561,Gelateria Montecatini Terme,1,Puducherry,"Goubert Avenue, Next To Alliance Francaise, White Town, Puducherry",White Town,"White Town, Puducherry",79.83419167,11.92598889,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,163,"11.92598889,79.83419167",Puducherry
600,3700049,Villa Shanti,1,Puducherry,"Villa Shanti, 14, Suffren Street, White Town, Puducherry","Villa Shanti, White Town","Villa Shanti, White Town, Puducherry",79.833191,11.929698,Continental,1500,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,535,"11.929698,79.833191",Puducherry
601,3700408,Italize,1,Puducherry,"137, 1st Floor, Mission Street (kosakadai street cutting), MG Road, Puducherry",MG Road,"MG Road, Puducherry",79.83134832,11.93648771,"Pizza, Italian",600,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,97,"11.93648771,79.83134832",Puducherry
602,3700009,Tanto Pizzeria,1,Puducherry,"Main Road, Near Iyyanar Koil Kullapalyam, Auroville, Puducherry",Auroville,"Auroville, Puducherry",79.82895,11.99078611,"Pizza, Italian",1000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,513,"11.99078611,79.82895",Tamil Nadu
603,3700024,Le Club,1,Puducherry,"Hotel De Pondicherry, 38, Dumas Street, White Town, Puducherry","Hotel De Pondicherry, White Town","Hotel De Pondicherry, White Town, Puducherry",79.83385556,11.92587222,"French, Continental, North Indian",1400,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,328,"11.92587222,79.83385556",Puducherry
604,18427467,The Smoothie Bar,1,Puducherry,"26, Sri Aurobindo Street, Mission Street Crossing, Heritage Town, Puducherry",Heritage Town,"Heritage Town, Puducherry",79.83147883,11.93819039,"Desserts, Beverages, Juices",250,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,36,"11.93819039,79.83147883",Puducherry
605,3700021,The Indian Kaffe Express,1,Puducherry,"3, Rue Dumas Street, Near IG Office, White Town, Puducherry",White Town,"White Town, Puducherry",79.8348,11.93036667,Cafe,550,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,495,"11.93036667,79.8348",Puducherry
606,3700160,Spice Route,1,Puducherry,"6, Rue Bussy Street, Romain Rolland Street Cutting, White Town, Puducherry",White Town,"White Town, Puducherry",79.83363356,11.92877274,"Continental, North Indian, Finger Food",1200,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,228,"11.92877274,79.83363356",Puducherry
607,3700019,Rendezvous Cafe Restaurant,1,Puducherry,"30, Rue Suffren, White Town, Puducherry",White Town,"White Town, Puducherry",79.83258056,11.92859167,"Goan, Mangalorean, Continental, French",1200,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,225,"11.92859167,79.83258056",Puducherry
608,3700036,Blueline - The Promenade,1,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","The Promenade, White Town","The Promenade, White Town, Puducherry",79.83575556,11.93315278,"North Indian, Seafood, South Indian, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,192,"11.93315278,79.83575556",Puducherry
609,18441490,Barbeque Ville,1,Pune,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",Wakad,"Wakad, Pune",73.7735722,18.5927182,North Indian,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,208,"18.5927182,73.7735722",Maharashtra
610,18354483,Farzi Cafe,1,Pune,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",Kalyani Nagar,"Kalyani Nagar, Pune",73.90510069999999,18.543625600000002,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,868,"18.543625600000002,73.90510069999999",Maharashtra
611,6505309,The Little Next Door,1,Pune,"D-10, Central Avenue, Kalyani Nagar, Pune",Kalyani Nagar,"Kalyani Nagar, Pune",73.90062645,18.54694697,"Finger Food, Italian, Spanish, Greek",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1143,"18.54694697,73.90062645",Maharashtra
612,6507461,Agent Jack's Bar,1,Pune,"Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune",Senapati Bapat Road,"Senapati Bapat Road, Pune",73.8303275,18.5367185,"Continental, North Indian, Italian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,1531,"18.5367185,73.8303275",Maharashtra
613,6504409,Effingut Brewerkz,1,Pune,"End of Lane Number 6, Koregaon Park, Pune",Koregaon Park,"Koregaon Park, Pune",73.89852025,18.53408003,"Continental, North Indian, Mughlai, Burmese",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,1531,"18.53408003,73.89852025",Maharashtra
614,18378852,Effingut Brewerkz,1,Pune,"4, Deron Heights, Next to Ranka Jewellers, Baner, Pune",Baner,"Baner, Pune",73.7982064,18.554382,"Continental, North Indian, Mughlai, Burmese",2000,Indian Rupees(Rs.),No,Yes,No,No,4,4.3,Green,Very Good,375,"18.554382,73.7982064",Maharashtra
615,6508323,The Urban Foundry,1,Pune,"1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune","Balewadi High Street, Balewadi","Balewadi High Street, Balewadi, Pune",73.77472289,18.569156200000002,"North Indian, Asian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.5,Dark Green,Excellent,1099,"18.569156200000002,73.77472289",Maharashtra
616,18383076,Mineority By Saby,1,Pune,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",Kalyani Nagar,"Kalyani Nagar, Pune",73.90433729,18.54625752,"North Indian, North Eastern, Continental",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,306,"18.54625752,73.90433729",Maharashtra
617,6506206,18 Degrees Resto Lounge,1,Pune,"8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune","Spot 18 Mall, Pimple Saudagar","Spot 18 Mall, Pimple Saudagar, Pune",73.785901,18.59348149,"North Indian, Mediterranean, Chinese",2100,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.6,Yellow,Good,1566,"18.59348149,73.785901",Maharashtra
618,13231,Le Plaisir,1,Pune,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Deccan Gymkhana,"Deccan Gymkhana, Pune",73.83842938,18.51420998,"European, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,4.8,Dark Green,Excellent,2510,"18.51420998,73.83842938",Maharashtra
